// AAEMU
// Database file
// 
// Values: monsterId, className, name, level, exp, classExp, hp, defense
//---------------------------------------------------------------------------

[
// Doodads
//---------------------------------------------------------------------------
{ doodadId: 272, className: "Напр.: Таймер", name: "Напр.: Таймер" },
{ doodadId: 2146, className: "Клетка", name: "Клетка" },
{ doodadId: 2147, className: "Забытое надгробие", name: "Забытое надгробие" },
{ doodadId: 2148, className: "Q1700_нехватка цветов для доставки_Цветок души", name: "Q1700_нехватка цветов для доставки_Цветок души" },
{ doodadId: 2149, className: "Взрывчатка", name: "Взрывчатка" },
{ doodadId: 2150, className: "Дорожный указатель", name: "Дорожный указатель" },
{ doodadId: 2151, className: "Дорожный указатель", name: "Дорожный указатель" },
{ doodadId: 2152, className: "Дорожный указатель", name: "Дорожный указатель" },
{ doodadId: 2153, className: "Дорожный указатель", name: "Дорожный указатель" },
{ doodadId: 2154, className: "Бездонный колодец", name: "Бездонный колодец" },
{ doodadId: 2155, className: "Доска объявлений", name: "Доска объявлений" },
{ doodadId: 2156, className: "Дверь к Одинокому оазису", name: "Дверь к Одинокому оазису" },
{ doodadId: 2157, className: "Дорожный указатель", name: "Дорожный указатель" },
{ doodadId: 2158, className: "Дорожный указатель", name: "Дорожный указатель" },
{ doodadId: 2159, className: "Дорожный указатель", name: "Дорожный указатель" },
{ doodadId: 2160, className: "Дорожный указатель", name: "Дорожный указатель" },
{ doodadId: 2161, className: "Дорожный указатель", name: "Дорожный указатель" },
{ doodadId: 2162, className: "Дорожный указатель", name: "Дорожный указатель" },
{ doodadId: 2163, className: "Дорожный указатель", name: "Дорожный указатель" },
{ doodadId: 2164, className: "Пьедестал", name: "Пьедестал" },
{ doodadId: 2165, className: "Пьедестал", name: "Пьедестал" },
{ doodadId: 2166, className: "Пьедестал", name: "Пьедестал" },
{ doodadId: 2167, className: "Ворота тигра", name: "Ворота тигра" },
{ doodadId: 2168, className: "Пройти ворота тигра", name: "Пройти ворота тигра" },
{ doodadId: 2169, className: "Пьедестал", name: "Пьедестал" },
{ doodadId: 2170, className: "Дорожный указатель", name: "Дорожный указатель" },
{ doodadId: 2171, className: "Ворота тигра2", name: "Ворота тигра2" },
{ doodadId: 2172, className: "Ворота тигра3", name: "Ворота тигра3" },
{ doodadId: 2173, className: "Дорожный указатель", name: "Дорожный указатель" },
{ doodadId: 2174, className: "Дорожный указатель", name: "Дорожный указатель" },
{ doodadId: 2175, className: "Пункт управления блока 1 акхиумного реактора", name: "Пункт управления блока 1 акхиумного реактора" },
{ doodadId: 2176, className: "Пункт управления блока 2 акхиумного реактора", name: "Пункт управления блока 2 акхиумного реактора" },
{ doodadId: 2177, className: "Пункт управления блока 3 акхиумного реактора", name: "Пункт управления блока 3 акхиумного реактора" },
{ doodadId: 2178, className: "Пункт управления блока 4 акхиумного реактора", name: "Пункт управления блока 4 акхиумного реактора" },
{ doodadId: 2179, className: "Поражающее действие блока 1 акхиумного реактора", name: "Поражающее действие блока 1 акхиумного реактора" },
{ doodadId: 2180, className: "Поражающее действие блока 2 акхиумного реактора", name: "Поражающее действие блока 2 акхиумного реактора" },
{ doodadId: 2181, className: "Поражающее действие блока 3 акхиумного реактора", name: "Поражающее действие блока 3 акхиумного реактора" },
{ doodadId: 2182, className: "Поражающее действие блока 4 акхиумного реактора", name: "Поражающее действие блока 4 акхиумного реактора" },
{ doodadId: 2183, className: "Умения монстра: Бросить бутылку с ядом 12747", name: "Умения монстра: Бросить бутылку с ядом 12747" },
{ doodadId: 2184, className: "Дверь, ведущая в Каменистую равнину", name: "Дверь, ведущая в Каменистую равнину" },
